id,source_object,target_object,source_row_count,target_row_count,load_status,severity,phase,error_message,created_at
3259,DOCUMENTS_3258,TGT_DOCUMENTS_3258,29080,29080,completed,info,Extract,,2026-01-21 13:21:05
3260,CONFIGS_3259,TGT_CONFIGS_3259,93504,93504,completed,info,Transform,,2026-01-21 13:21:05
3261,NOTIFICATIONS_3260,TGT_NOTIFICATIONS_3260,25871,24082,warning,info,Load,Data type mismatch in column transformation,2026-01-21 13:21:05
3262,TRANSFERS_3261,TGT_TRANSFERS_3261,25703,25703,completed,info,Transform,,2026-01-21 13:21:05
3263,SCHEDULES_3262,TGT_SCHEDULES_3262,7584,7584,completed,info,Transform,,2026-01-21 13:21:05
3264,NOTIFICATIONS_3263,TGT_NOTIFICATIONS_3263,16588,16588,completed,info,Load,,2026-01-21 13:21:05
3265,BATCHES_3264,TGT_BATCHES_3264,67578,67578,completed,info,Transform,,2026-01-21 13:21:05
3266,SCHEDULES_3265,TGT_SCHEDULES_3265,30283,29412,pending,info,Validate,,2026-01-21 13:21:05
3267,CONTRACTS_3266,TGT_CONTRACTS_3266,30691,30691,completed,info,Extract,,2026-01-21 13:21:05
3268,DEPOSITS_3267,TGT_DEPOSITS_3267,8745,8745,completed,info,Load,,2026-01-21 13:21:05
3269,ALERTS_3268,TGT_ALERTS_3268,14983,14983,completed,info,Transform,,2026-01-21 13:21:05
3270,AUDITS_3269,TGT_AUDITS_3269,51483,51483,completed,info,Load,,2026-01-21 13:21:05
3271,CARDS_3270,TGT_CARDS_3270,21977,21977,completed,info,Extract,,2026-01-21 13:21:05
3272,SCHEDULES_3271,TGT_SCHEDULES_3271,98439,98439,completed,info,Reconcile,,2026-01-21 13:21:05
3273,CONTRACTS_3272,TGT_CONTRACTS_3272,74386,72873,pending,info,Extract,,2026-01-21 13:21:05
3274,EMPLOYEES_3273,TGT_EMPLOYEES_3273,22367,22367,completed,info,Transform,,2026-01-21 13:21:05
3275,ANACUSTOMER_3274,TGT_ANACUSTOMER_3274,88148,81498,running,info,Reconcile,,2026-01-21 13:21:05
3276,SCHEDULES_3275,TGT_SCHEDULES_3275,68491,68491,completed,info,Validate,,2026-01-21 13:21:05
3277,TRANSACTIONS_3276,TGT_TRANSACTIONS_3276,11829,11292,pending,info,Extract,,2026-01-21 13:21:05
3278,CONFIGS_3277,TGT_CONFIGS_3277,28624,28333,pending,info,Extract,,2026-01-21 13:21:05
3279,PAYMENTS_3278,TGT_PAYMENTS_3278,93384,93384,completed,info,Load,,2026-01-21 13:21:05
3280,LOGS_3279,TGT_LOGS_3279,46060,46060,completed,info,Extract,,2026-01-21 13:21:05
3281,CONFIGS_3280,TGT_CONFIGS_3280,96834,96360,failed,info,Load,Connection timeout during data transfer,2026-01-21 13:21:05
3282,NOTIFICATIONS_3281,TGT_NOTIFICATIONS_3281,67757,66775,running,info,Extract,,2026-01-21 13:21:05
3283,ANACUSTOMER_3282,TGT_ANACUSTOMER_3282,74165,74165,completed,info,Extract,,2026-01-21 13:21:05
3284,BRANCHES_3283,TGT_BRANCHES_3283,48452,48452,completed,info,Extract,,2026-01-21 13:21:05
3285,LOANS_3284,TGT_LOANS_3284,50796,50483,pending,info,Load,,2026-01-21 13:21:05
3286,DOCUMENTS_3285,TGT_DOCUMENTS_3285,31765,31464,failed,medium,Extract,,2026-01-21 13:21:05
3287,SCHEDULES_3286,TGT_SCHEDULES_3286,27611,25065,pending,info,Load,,2026-01-21 13:21:05
3288,NOTIFICATIONS_3287,TGT_NOTIFICATIONS_3287,70749,70749,completed,info,Reconcile,,2026-01-21 13:21:05
3289,ALERTS_3288,TGT_ALERTS_3288,84983,76755,warning,low,Validate,,2026-01-21 13:21:05
3290,SERVICES_3289,TGT_SERVICES_3289,37302,37302,completed,info,Transform,,2026-01-21 13:21:05
3291,BRANCHES_3290,TGT_BRANCHES_3290,88169,88169,completed,info,Extract,,2026-01-21 13:21:05
3292,AUDITS_3291,TGT_AUDITS_3291,91454,91454,completed,info,Validate,,2026-01-21 13:21:05
3293,CONTRACTS_3292,TGT_CONTRACTS_3292,37715,35371,warning,info,Extract,Maximum column length exceeded,2026-01-21 13:21:05
3294,CONTRACTS_3293,TGT_CONTRACTS_3293,16234,16234,completed,info,Transform,,2026-01-21 13:21:05
3295,PAYMENTS_3294,TGT_PAYMENTS_3294,23748,23748,completed,info,Load,,2026-01-21 13:21:05
3296,PRODUCTS_3295,TGT_PRODUCTS_3295,23626,23626,completed,info,Validate,,2026-01-21 13:21:05
3297,NOTIFICATIONS_3296,TGT_NOTIFICATIONS_3296,12801,12347,running,info,Extract,,2026-01-21 13:21:05
3298,ANACUSTOMER_3297,TGT_ANACUSTOMER_3297,37894,37894,completed,info,Extract,,2026-01-21 13:21:05
3299,PRODUCTS_3298,TGT_PRODUCTS_3298,19209,18525,warning,medium,Transform,Row count mismatch after transformation,2026-01-21 13:21:05
3300,ALERTS_3299,TGT_ALERTS_3299,90534,82536,running,info,Transform,,2026-01-21 13:21:05
3301,CONTRACTS_3300,TGT_CONTRACTS_3300,55938,50781,pending,info,Load,,2026-01-21 13:21:05
3302,CONFIGS_3301,TGT_CONFIGS_3301,58909,54200,failed,medium,Extract,Maximum column length exceeded,2026-01-21 13:21:05
3303,LOGS_3302,TGT_LOGS_3302,10005,9855,running,info,Transform,,2026-01-21 13:21:05
3304,PAYMENTS_3303,TGT_PAYMENTS_3303,49042,49042,completed,info,Transform,,2026-01-21 13:21:05
3305,EMPLOYEES_3304,TGT_EMPLOYEES_3304,37242,37242,completed,info,Transform,,2026-01-21 13:21:05
3306,TRANSACTIONS_3305,TGT_TRANSACTIONS_3305,55064,55064,completed,info,Transform,,2026-01-21 13:21:05
3307,PAYMENTS_3306,TGT_PAYMENTS_3306,69735,69314,warning,medium,Load,,2026-01-21 13:21:05
3308,CONTRACTS_3307,TGT_CONTRACTS_3307,81088,74009,warning,info,Reconcile,,2026-01-21 13:21:05
3309,SERVICES_3308,TGT_SERVICES_3308,69527,69527,completed,info,Validate,,2026-01-21 13:21:05
3310,LOGS_3309,TGT_LOGS_3309,4126,3831,warning,high,Validate,,2026-01-21 13:21:05
3311,LOANS_3310,TGT_LOANS_3310,73619,72201,warning,low,Validate,Connection timeout during data transfer,2026-01-21 13:21:05
3312,LOANS_3311,TGT_LOANS_3311,75,75,completed,info,Reconcile,,2026-01-21 13:21:05
3313,REPORTS_3312,TGT_REPORTS_3312,84014,75836,pending,info,Transform,,2026-01-21 13:21:05
3314,ALERTS_3313,TGT_ALERTS_3313,60006,60006,completed,info,Load,,2026-01-21 13:21:05
3315,ANACUSTOMER_3314,TGT_ANACUSTOMER_3314,76678,69463,warning,info,Load,,2026-01-21 13:21:05
3316,CONFIGS_3315,TGT_CONFIGS_3315,64282,64282,completed,info,Extract,,2026-01-21 13:21:05
3317,SERVICES_3316,TGT_SERVICES_3316,70867,70115,running,info,Transform,,2026-01-21 13:21:05
3318,CONFIGS_3317,TGT_CONFIGS_3317,75597,75597,completed,info,Reconcile,,2026-01-21 13:21:05
3319,BRANCHES_3318,TGT_BRANCHES_3318,21159,21159,completed,info,Transform,,2026-01-21 13:21:05
3320,BRANCHES_3319,TGT_BRANCHES_3319,98789,92345,running,info,Reconcile,,2026-01-21 13:21:05
3321,AUDITS_3320,TGT_AUDITS_3320,44584,40168,running,info,Extract,,2026-01-21 13:21:05
3322,NOTIFICATIONS_3321,TGT_NOTIFICATIONS_3321,97185,89944,warning,high,Reconcile,Invalid date format encountered,2026-01-21 13:21:05
3323,DEPOSITS_3322,TGT_DEPOSITS_3322,52300,52300,completed,info,Load,,2026-01-21 13:21:05
3324,CONFIGS_3323,TGT_CONFIGS_3323,11561,10713,running,info,Reconcile,,2026-01-21 13:21:05
3325,EMPLOYEES_3324,TGT_EMPLOYEES_3324,15325,15325,completed,info,Validate,,2026-01-21 13:21:05
3326,CONTRACTS_3325,TGT_CONTRACTS_3325,38339,38339,completed,info,Validate,,2026-01-21 13:21:05
3327,DOCUMENTS_3326,TGT_DOCUMENTS_3326,38224,37056,failed,high,Reconcile,,2026-01-21 13:21:05
3328,REPORTS_3327,TGT_REPORTS_3327,44533,41231,running,info,Extract,,2026-01-21 13:21:05
3329,CARDS_3328,TGT_CARDS_3328,87531,79936,pending,info,Transform,,2026-01-21 13:21:05
3330,PAYMENTS_3329,TGT_PAYMENTS_3329,30674,30674,completed,info,Reconcile,,2026-01-21 13:21:05
3331,PRODUCTS_3330,TGT_PRODUCTS_3330,33844,33844,completed,info,Validate,,2026-01-21 13:21:05
3332,ALERTS_3331,TGT_ALERTS_3331,31452,29830,pending,info,Validate,,2026-01-21 13:21:05
3333,SERVICES_3332,TGT_SERVICES_3332,90600,90600,completed,info,Reconcile,,2026-01-21 13:21:05
3334,LOANS_3333,TGT_LOANS_3333,35062,32700,failed,medium,Reconcile,Foreign key constraint violation,2026-01-21 13:21:05
3335,AUDITS_3334,TGT_AUDITS_3334,43073,41432,warning,medium,Load,Row count mismatch after transformation,2026-01-21 13:21:05
3336,EMPLOYEES_3335,TGT_EMPLOYEES_3335,14705,14705,completed,info,Reconcile,,2026-01-21 13:21:05
3337,CONFIGS_3336,TGT_CONFIGS_3336,76019,76019,completed,info,Reconcile,,2026-01-21 13:21:05
3338,CARDS_3337,TGT_CARDS_3337,53677,53677,completed,info,Load,,2026-01-21 13:21:05
3339,CUSTOMERS_3338,TGT_CUSTOMERS_3338,25136,25136,completed,info,Validate,,2026-01-21 13:21:05
3340,CONFIGS_3339,TGT_CONFIGS_3339,95447,90892,warning,low,Transform,,2026-01-21 13:21:05
3341,TRANSFERS_3340,TGT_TRANSFERS_3340,46937,46937,completed,info,Extract,,2026-01-21 13:21:05
3342,TRANSACTIONS_3341,TGT_TRANSACTIONS_3341,62035,62035,completed,info,Reconcile,,2026-01-21 13:21:05
3343,ACCOUNTS_3342,TGT_ACCOUNTS_3342,4925,4813,pending,info,Reconcile,,2026-01-21 13:21:05
3344,CONTRACTS_3343,TGT_CONTRACTS_3343,66587,66587,completed,info,Extract,,2026-01-21 13:21:05
3345,REPORTS_3344,TGT_REPORTS_3344,25800,25800,completed,info,Reconcile,,2026-01-21 13:21:05
3346,LOGS_3345,TGT_LOGS_3345,248,245,warning,low,Validate,,2026-01-21 13:21:05
3347,AUDITS_3346,TGT_AUDITS_3346,30953,29382,failed,medium,Reconcile,,2026-01-21 13:21:05
3348,DEPOSITS_3347,TGT_DEPOSITS_3347,37239,37239,completed,info,Transform,,2026-01-21 13:21:05
3349,TRANSFERS_3348,TGT_TRANSFERS_3348,70590,70590,completed,info,Validate,,2026-01-21 13:21:05
3350,CARDS_3349,TGT_CARDS_3349,91490,91490,completed,info,Extract,,2026-01-21 13:21:05
3351,DOCUMENTS_3350,TGT_DOCUMENTS_3350,68336,65498,pending,info,Extract,,2026-01-21 13:21:05
3352,SCHEDULES_3351,TGT_SCHEDULES_3351,78809,78809,completed,info,Validate,,2026-01-21 13:21:05
3353,EMPLOYEES_3352,TGT_EMPLOYEES_3352,5284,5284,completed,info,Load,,2026-01-21 13:21:05
3354,ACCOUNTS_3353,TGT_ACCOUNTS_3353,53993,53684,pending,info,Reconcile,,2026-01-21 13:21:05
3355,SERVICES_3354,TGT_SERVICES_3354,93053,93053,completed,info,Reconcile,,2026-01-21 13:21:05
3356,CONTRACTS_3355,TGT_CONTRACTS_3355,72490,72490,completed,info,Validate,,2026-01-21 13:21:05
3357,LOANS_3356,TGT_LOANS_3356,99675,97983,running,info,Transform,,2026-01-21 13:21:05
3358,BRANCHES_3357,TGT_BRANCHES_3357,27956,27161,warning,low,Load,,2026-01-21 13:21:05
3359,BRANCHES_3358,TGT_BRANCHES_3358,75398,68275,warning,critical,Extract,Data type mismatch in column transformation,2026-01-21 13:21:05
3360,CARDS_3359,TGT_CARDS_3359,88693,88693,completed,info,Transform,,2026-01-21 13:21:05
3361,ALERTS_3360,TGT_ALERTS_3360,93145,91074,warning,info,Validate,Row count mismatch after transformation,2026-01-21 13:21:05
3362,CONFIGS_3361,TGT_CONFIGS_3361,17635,17635,completed,info,Load,,2026-01-21 13:21:05
3363,ANAMBANK_3362,TGT_ANAMBANK_3362,44137,44137,completed,info,Transform,,2026-01-21 13:21:05
3364,NOTIFICATIONS_3363,TGT_NOTIFICATIONS_3363,40170,37058,running,info,Validate,,2026-01-21 13:21:05
3365,PRODUCTS_3364,TGT_PRODUCTS_3364,78287,70555,failed,medium,Extract,Null value in non-nullable column,2026-01-21 13:21:05
3366,TRANSFERS_3365,TGT_TRANSFERS_3365,27429,26962,running,info,Extract,,2026-01-21 13:21:05
3367,DOCUMENTS_3366,TGT_DOCUMENTS_3366,58854,58854,completed,info,Transform,,2026-01-21 13:21:05
3368,NOTIFICATIONS_3367,TGT_NOTIFICATIONS_3367,63206,58136,pending,info,Reconcile,,2026-01-21 13:21:05
3369,ALERTS_3368,TGT_ALERTS_3368,12781,12781,completed,info,Transform,,2026-01-21 13:21:05
3370,CONTRACTS_3369,TGT_CONTRACTS_3369,23909,22749,running,info,Extract,,2026-01-21 13:21:05
3371,SCHEDULES_3370,TGT_SCHEDULES_3370,37400,37400,completed,info,Validate,,2026-01-21 13:21:05
3372,ALERTS_3371,TGT_ALERTS_3371,78579,78579,completed,info,Extract,,2026-01-21 13:21:05
3373,SCHEDULES_3372,TGT_SCHEDULES_3372,76957,72586,warning,high,Reconcile,,2026-01-21 13:21:05
3374,CUSTOMERS_3373,TGT_CUSTOMERS_3373,72446,72372,pending,info,Transform,,2026-01-21 13:21:05
3375,REPORTS_3374,TGT_REPORTS_3374,46727,46727,completed,info,Transform,,2026-01-21 13:21:05
3376,BATCHES_3375,TGT_BATCHES_3375,58603,58603,completed,info,Transform,,2026-01-21 13:21:05
3377,DOCUMENTS_3376,TGT_DOCUMENTS_3376,21488,20754,running,info,Load,,2026-01-21 13:21:05
3378,LOGS_3377,TGT_LOGS_3377,92363,92363,completed,info,Transform,,2026-01-21 13:21:05
3379,PRODUCTS_3378,TGT_PRODUCTS_3378,93842,93842,completed,info,Load,,2026-01-21 13:21:05
3380,BATCHES_3379,TGT_BATCHES_3379,49016,49016,completed,info,Reconcile,,2026-01-21 13:21:05
3381,LOGS_3380,TGT_LOGS_3380,94009,92294,running,info,Transform,,2026-01-21 13:21:05
3382,DOCUMENTS_3381,TGT_DOCUMENTS_3381,97276,90810,pending,info,Validate,,2026-01-21 13:21:05
3383,TRANSFERS_3382,TGT_TRANSFERS_3382,32055,32055,completed,info,Reconcile,,2026-01-21 13:21:05
3384,EMPLOYEES_3383,TGT_EMPLOYEES_3383,41098,39674,pending,info,Validate,,2026-01-21 13:21:05
3385,ACCOUNTS_3384,TGT_ACCOUNTS_3384,91114,91114,completed,info,Load,,2026-01-21 13:21:05
3386,ALERTS_3385,TGT_ALERTS_3385,42204,39513,warning,medium,Load,,2026-01-21 13:21:05
3387,LOGS_3386,TGT_LOGS_3386,59430,59430,completed,info,Transform,,2026-01-21 13:21:05
3388,EMPLOYEES_3387,TGT_EMPLOYEES_3387,45781,44795,pending,info,Transform,,2026-01-21 13:21:05
3389,PAYMENTS_3388,TGT_PAYMENTS_3388,25372,25372,completed,info,Transform,,2026-01-21 13:21:05
3390,DOCUMENTS_3389,TGT_DOCUMENTS_3389,36115,36115,completed,info,Transform,,2026-01-21 13:21:05
3391,DOCUMENTS_3390,TGT_DOCUMENTS_3390,61092,57123,pending,info,Validate,,2026-01-21 13:21:05
3392,SERVICES_3391,TGT_SERVICES_3391,85278,81039,failed,low,Load,,2026-01-21 13:21:05
3393,DEPOSITS_3392,TGT_DEPOSITS_3392,3980,3640,warning,critical,Transform,Data type mismatch in column transformation,2026-01-21 13:21:05
3394,AUDITS_3393,TGT_AUDITS_3393,62093,62093,completed,info,Extract,,2026-01-21 13:21:05
3395,ANACUSTOMER_3394,TGT_ANACUSTOMER_3394,2694,2615,warning,critical,Reconcile,,2026-01-21 13:21:05
3396,ACCOUNTS_3395,TGT_ACCOUNTS_3395,10468,10468,completed,info,Extract,,2026-01-21 13:21:05
3397,TRANSFERS_3396,TGT_TRANSFERS_3396,4676,4489,warning,high,Load,Maximum column length exceeded,2026-01-21 13:21:05
3398,AUDITS_3397,TGT_AUDITS_3397,7267,7012,failed,info,Load,Connection timeout during data transfer,2026-01-21 13:21:05
3399,SCHEDULES_3398,TGT_SCHEDULES_3398,72465,72465,completed,info,Validate,,2026-01-21 13:21:05
3400,BATCHES_3399,TGT_BATCHES_3399,51729,47394,warning,medium,Validate,,2026-01-21 13:21:05
3401,ANAMBANK_3400,TGT_ANAMBANK_3400,90322,90322,completed,info,Reconcile,,2026-01-21 13:21:05
3402,SCHEDULES_3401,TGT_SCHEDULES_3401,93167,87091,running,info,Extract,,2026-01-21 13:21:05
3403,LOGS_3402,TGT_LOGS_3402,58098,58098,completed,info,Transform,,2026-01-21 13:21:05
3404,ANACUSTOMER_3403,TGT_ANACUSTOMER_3403,57187,52189,running,info,Validate,,2026-01-21 13:21:05
3405,NOTIFICATIONS_3404,TGT_NOTIFICATIONS_3404,16151,15942,failed,medium,Validate,,2026-01-21 13:21:05
3406,REPORTS_3405,TGT_REPORTS_3405,84276,80453,running,info,Load,,2026-01-21 13:21:05
3407,ACCOUNTS_3406,TGT_ACCOUNTS_3406,35626,32707,running,info,Validate,,2026-01-21 13:21:05
3408,ALERTS_3407,TGT_ALERTS_3407,13600,13135,failed,info,Validate,,2026-01-21 13:21:05
3409,TRANSACTIONS_3408,TGT_TRANSACTIONS_3408,42657,42657,completed,info,Load,,2026-01-21 13:21:05
3410,REPORTS_3409,TGT_REPORTS_3409,12879,12879,completed,info,Validate,,2026-01-21 13:21:05
3411,PAYMENTS_3410,TGT_PAYMENTS_3410,20087,19644,warning,high,Validate,Null value in non-nullable column,2026-01-21 13:21:05
3412,TRANSACTIONS_3411,TGT_TRANSACTIONS_3411,47041,47041,completed,info,Load,,2026-01-21 13:21:05
3413,AUDITS_3412,TGT_AUDITS_3412,76236,76114,pending,info,Extract,,2026-01-21 13:21:05
3414,DEPOSITS_3413,TGT_DEPOSITS_3413,6682,6525,failed,info,Extract,,2026-01-21 13:21:05
3415,BATCHES_3414,TGT_BATCHES_3414,59281,59281,completed,info,Load,,2026-01-21 13:21:05
3416,CUSTOMERS_3415,TGT_CUSTOMERS_3415,8782,7976,warning,info,Transform,Maximum column length exceeded,2026-01-21 13:21:05
3417,PRODUCTS_3416,TGT_PRODUCTS_3416,1424,1424,completed,info,Validate,,2026-01-21 13:21:05
3418,CONFIGS_3417,TGT_CONFIGS_3417,35168,35168,completed,info,Reconcile,,2026-01-21 13:21:05
3419,BRANCHES_3418,TGT_BRANCHES_3418,74915,74915,completed,info,Validate,,2026-01-21 13:21:05
3420,ANACUSTOMER_3419,TGT_ANACUSTOMER_3419,81065,81065,completed,info,Transform,,2026-01-21 13:21:05
3421,ANACUSTOMER_3420,TGT_ANACUSTOMER_3420,86558,83674,warning,info,Reconcile,Data type mismatch in column transformation,2026-01-21 13:21:05
3422,DEPOSITS_3421,TGT_DEPOSITS_3421,98472,94943,pending,info,Load,,2026-01-21 13:21:05
3423,CONFIGS_3422,TGT_CONFIGS_3422,64973,62887,failed,medium,Reconcile,,2026-01-21 13:21:05
3424,ALERTS_3423,TGT_ALERTS_3423,44018,43061,pending,info,Reconcile,,2026-01-21 13:21:05
3425,EMPLOYEES_3424,TGT_EMPLOYEES_3424,50517,50517,completed,info,Transform,,2026-01-21 13:21:05
3426,AUDITS_3425,TGT_AUDITS_3425,63175,58235,failed,medium,Transform,,2026-01-21 13:21:05
3427,TRANSACTIONS_3426,TGT_TRANSACTIONS_3426,26377,26377,completed,info,Validate,,2026-01-21 13:21:05
3428,BATCHES_3427,TGT_BATCHES_3427,32094,31796,pending,info,Load,,2026-01-21 13:21:05
3429,ANACUSTOMER_3428,TGT_ANACUSTOMER_3428,93416,93416,completed,info,Load,,2026-01-21 13:21:05
3430,BRANCHES_3429,TGT_BRANCHES_3429,83214,76098,running,info,Extract,,2026-01-21 13:21:05
3431,CARDS_3430,TGT_CARDS_3430,25508,25508,completed,info,Transform,,2026-01-21 13:21:05
3432,CONFIGS_3431,TGT_CONFIGS_3431,58314,58314,completed,info,Transform,,2026-01-21 13:21:05
3433,EMPLOYEES_3432,TGT_EMPLOYEES_3432,55760,52399,failed,critical,Validate,,2026-01-21 13:21:05
3434,CONTRACTS_3433,TGT_CONTRACTS_3433,85687,85687,completed,info,Transform,,2026-01-21 13:21:05
3435,REPORTS_3434,TGT_REPORTS_3434,43764,42438,running,info,Load,,2026-01-21 13:21:05
3436,CUSTOMERS_3435,TGT_CUSTOMERS_3435,74412,70450,warning,info,Transform,Data type mismatch in column transformation,2026-01-21 13:21:05
3437,BATCHES_3436,TGT_BATCHES_3436,90991,90991,completed,info,Extract,,2026-01-21 13:21:05
3438,ACCOUNTS_3437,TGT_ACCOUNTS_3437,24041,23436,warning,info,Validate,Null value in non-nullable column,2026-01-21 13:21:05
3439,BRANCHES_3438,TGT_BRANCHES_3438,3018,2878,failed,critical,Reconcile,,2026-01-21 13:21:05
3440,LOANS_3439,TGT_LOANS_3439,52074,52074,completed,info,Transform,,2026-01-21 13:21:05
3441,LOGS_3440,TGT_LOGS_3440,64479,61379,warning,info,Validate,Row count mismatch after transformation,2026-01-21 13:21:05
3442,CUSTOMERS_3441,TGT_CUSTOMERS_3441,53275,53088,running,info,Extract,,2026-01-21 13:21:05
3443,ANACUSTOMER_3442,TGT_ANACUSTOMER_3442,82427,82003,running,info,Transform,,2026-01-21 13:21:05
3444,LOANS_3443,TGT_LOANS_3443,58770,58770,completed,info,Extract,,2026-01-21 13:21:05
3445,DEPOSITS_3444,TGT_DEPOSITS_3444,97432,97432,completed,info,Load,,2026-01-21 13:21:05
3446,DEPOSITS_3445,TGT_DEPOSITS_3445,52417,52417,completed,info,Transform,,2026-01-21 13:21:05
3447,ALERTS_3446,TGT_ALERTS_3446,10119,9744,pending,info,Validate,,2026-01-21 13:21:05
3448,PAYMENTS_3447,TGT_PAYMENTS_3447,47067,46678,failed,info,Load,,2026-01-21 13:21:05
3449,SERVICES_3448,TGT_SERVICES_3448,6496,6496,completed,info,Transform,,2026-01-21 13:21:05
3450,REPORTS_3449,TGT_REPORTS_3449,83077,83077,completed,info,Transform,,2026-01-21 13:21:05
3451,ALERTS_3450,TGT_ALERTS_3450,31842,31716,pending,info,Transform,,2026-01-21 13:21:05
3452,ALERTS_3451,TGT_ALERTS_3451,81580,78465,failed,info,Extract,Row count mismatch after transformation,2026-01-21 13:21:05
3453,DEPOSITS_3452,TGT_DEPOSITS_3452,12750,12750,completed,info,Transform,,2026-01-21 13:21:05
3454,CARDS_3453,TGT_CARDS_3453,42202,42202,completed,info,Transform,,2026-01-21 13:21:05
3455,ANACUSTOMER_3454,TGT_ANACUSTOMER_3454,76954,76954,completed,info,Reconcile,,2026-01-21 13:21:05
3456,LOANS_3455,TGT_LOANS_3455,13447,12202,failed,medium,Extract,Null value in non-nullable column,2026-01-21 13:21:05
3457,PAYMENTS_3456,TGT_PAYMENTS_3456,17115,15638,pending,info,Extract,,2026-01-21 13:21:05
3458,DEPOSITS_3457,TGT_DEPOSITS_3457,23870,22401,warning,low,Transform,Data type mismatch in column transformation,2026-01-21 13:21:05
3459,REPORTS_3458,TGT_REPORTS_3458,25422,25422,completed,info,Reconcile,,2026-01-21 13:21:05
3460,DOCUMENTS_3459,TGT_DOCUMENTS_3459,31898,31898,completed,info,Transform,,2026-01-21 13:21:05
3461,BATCHES_3460,TGT_BATCHES_3460,71140,66351,failed,low,Validate,,2026-01-21 13:21:05
3462,DEPOSITS_3461,TGT_DEPOSITS_3461,78388,78388,completed,info,Load,,2026-01-21 13:21:05
3463,PRODUCTS_3462,TGT_PRODUCTS_3462,90182,85961,pending,info,Transform,,2026-01-21 13:21:05
3464,ANACUSTOMER_3463,TGT_ANACUSTOMER_3463,55615,52170,running,info,Load,,2026-01-21 13:21:05
3465,CONTRACTS_3464,TGT_CONTRACTS_3464,66281,61550,running,info,Load,,2026-01-21 13:21:05
3466,REPORTS_3465,TGT_REPORTS_3465,69603,65474,running,info,Load,,2026-01-21 13:21:05
3467,ANACUSTOMER_3466,TGT_ANACUSTOMER_3466,66210,66210,completed,info,Reconcile,,2026-01-21 13:21:05
3468,TRANSFERS_3467,TGT_TRANSFERS_3467,90995,81979,failed,high,Validate,,2026-01-21 13:21:05
3469,CARDS_3468,TGT_CARDS_3468,46126,46126,completed,info,Load,,2026-01-21 13:21:05
3470,TRANSACTIONS_3469,TGT_TRANSACTIONS_3469,40008,37342,pending,info,Reconcile,,2026-01-21 13:21:05
3471,PRODUCTS_3470,TGT_PRODUCTS_3470,45938,45938,completed,info,Reconcile,,2026-01-21 13:21:05
3472,SCHEDULES_3471,TGT_SCHEDULES_3471,84814,84814,completed,info,Extract,,2026-01-21 13:21:05
3473,LOANS_3472,TGT_LOANS_3472,92465,92465,completed,info,Load,,2026-01-21 13:21:05
3474,ACCOUNTS_3473,TGT_ACCOUNTS_3473,67854,67854,completed,info,Validate,,2026-01-21 13:21:05
3475,ANACUSTOMER_3474,TGT_ANACUSTOMER_3474,115,115,completed,info,Transform,,2026-01-21 13:21:05
3476,BATCHES_3475,TGT_BATCHES_3475,13345,12856,pending,info,Extract,,2026-01-21 13:21:05
3477,PRODUCTS_3476,TGT_PRODUCTS_3476,36441,33619,pending,info,Transform,,2026-01-21 13:21:05
3478,SCHEDULES_3477,TGT_SCHEDULES_3477,11337,11337,completed,info,Validate,,2026-01-21 13:21:05
3479,LOGS_3478,TGT_LOGS_3478,49056,49056,completed,info,Extract,,2026-01-21 13:21:05
3480,DOCUMENTS_3479,TGT_DOCUMENTS_3479,14315,14315,completed,info,Transform,,2026-01-21 13:21:05
3481,EMPLOYEES_3480,TGT_EMPLOYEES_3480,2668,2471,pending,info,Extract,,2026-01-21 13:21:05
3482,REPORTS_3481,TGT_REPORTS_3481,20215,19064,warning,info,Validate,,2026-01-21 13:21:05
3483,ACCOUNTS_3482,TGT_ACCOUNTS_3482,23594,23166,warning,low,Extract,,2026-01-21 13:21:05
3484,SCHEDULES_3483,TGT_SCHEDULES_3483,53865,50738,running,info,Transform,,2026-01-21 13:21:05
3485,DOCUMENTS_3484,TGT_DOCUMENTS_3484,84731,79760,running,info,Validate,,2026-01-21 13:21:05
3486,BATCHES_3485,TGT_BATCHES_3485,85234,85234,completed,info,Load,,2026-01-21 13:21:05
3487,AUDITS_3486,TGT_AUDITS_3486,51513,48634,failed,critical,Load,,2026-01-21 13:21:05
3488,DOCUMENTS_3487,TGT_DOCUMENTS_3487,25396,25396,completed,info,Transform,,2026-01-21 13:21:05
3489,EMPLOYEES_3488,TGT_EMPLOYEES_3488,96107,93438,warning,info,Transform,,2026-01-21 13:21:05
3490,ANACUSTOMER_3489,TGT_ANACUSTOMER_3489,73551,67671,failed,info,Validate,Row count mismatch after transformation,2026-01-21 13:21:05
3491,LOGS_3490,TGT_LOGS_3490,59227,53463,pending,info,Reconcile,,2026-01-21 13:21:05
3492,LOGS_3491,TGT_LOGS_3491,73520,73520,completed,info,Transform,,2026-01-21 13:21:05
3493,ANACUSTOMER_3492,TGT_ANACUSTOMER_3492,15568,15568,completed,info,Validate,,2026-01-21 13:21:05
3494,TRANSACTIONS_3493,TGT_TRANSACTIONS_3493,9723,9723,completed,info,Validate,,2026-01-21 13:21:05
3495,ANACUSTOMER_3494,TGT_ANACUSTOMER_3494,68109,65971,failed,info,Load,Null value in non-nullable column,2026-01-21 13:21:05
3496,CONFIGS_3495,TGT_CONFIGS_3495,39662,38583,warning,medium,Extract,Row count mismatch after transformation,2026-01-21 13:21:05
